LUC,GCM,RCP,Timestep,LULC,Mean,Lower,Upper
Low,CanESM2,rcp85,2017,Shrubland,111250.47,111171.9,111310.525
Low,CanESM2,rcp85,2017,SnowIce,28,28,28
Low,CanESM2,rcp85,2017,Water,18655,18655,18655
Low,CanESM2,rcp85,2017,Wetland,2739.12,2699.175,2781.05
Low,CanESM2,rcp85,2018,Agriculture,44324.48,44202.375,44459.625
Low,CanESM2,rcp85,2018,Barren,19155,19155,19155
Low,CanESM2,rcp85,2018,Developed,26217.57,26101,26309.525
Low,CanESM2,rcp85,2018,Forest,155748.88,155689.95,155802.525
Low,CanESM2,rcp85,2018,Grassland,45728.87,45609.375,45848.525
Low,CanESM2,rcp85,2018,Shrubland,111215.78,111132.32500000001,111285.575
Low,CanESM2,rcp85,2018,SnowIce,28,28,28
Low,CanESM2,rcp85,2018,Water,18655,18655,18655
Low,CanESM2,rcp85,2018,Wetland,2738.42,2694.65,2780.5249999999996
Low,CanESM2,rcp85,2019,Agriculture,44254.94,44149.8,44387.125
Low,CanESM2,rcp85,2019,Barren,19155,19155,19155
Low,CanESM2,rcp85,2019,Developed,26382.83,26264.425,26476.525
Low,CanESM2,rcp85,2019,Forest,155719.09,155659.475,155773
Low,CanESM2,rcp85,2019,Grassland,45694.06,45586.025,45807.05
Low,CanESM2,rcp85,2019,Shrubland,111185.12,111100.85,111242
Low,CanESM2,rcp85,2019,SnowIce,28,28,28
Low,CanESM2,rcp85,2019,Water,18655,18655,18655
Low,CanESM2,rcp85,2019,Wetland,2737.96,2695.7,2781.1
Low,CanESM2,rcp85,2020,Agriculture,44187.61,44069,44327.575
Low,CanESM2,rcp85,2020,Barren,19155,19155,19155
Low,CanESM2,rcp85,2020,Developed,26546.61,26436,26643.1
Low,CanESM2,rcp85,2020,Forest,155688.37,155623.425,155738.575
Low,CanESM2,rcp85,2020,Grassland,45660.56,45561.475,45762.775
Low,CanESM2,rcp85,2020,Shrubland,111152.42,111077.95,111213.05
Low,CanESM2,rcp85,2020,SnowIce,28,28,28
Low,CanESM2,rcp85,2020,Water,18655,18655,18655
Low,CanESM2,rcp85,2020,Wetland,2738.43,2693.8,2785.5249999999996
Low,CanESM2,rcp85,2021,Agriculture,44119.69,43987.275,44250.625
Low,CanESM2,rcp85,2021,Barren,19155,19155,19155
Low,CanESM2,rcp85,2021,Developed,26709.87,26600.324999999997,26809
Low,CanESM2,rcp85,2021,Forest,155659.01,155595,155713.05
Low,CanESM2,rcp85,2021,Grassland,45626.77,45516,45731.525
Low,CanESM2,rcp85,2021,Shrubland,111119.88,111039.225,111178.05
Low,CanESM2,rcp85,2021,SnowIce,28,28,28
Low,CanESM2,rcp85,2021,Water,18655,18655,18655
Low,CanESM2,rcp85,2021,Wetland,2738.78,2694.95,2787.5249999999996
Low,CanESM2,rcp85,2022,Agriculture,44049.05,43912,44190.149999999994
Low,CanESM2,rcp85,2022,Barren,19155,19155,19155
Low,CanESM2,rcp85,2022,Developed,26871.61,26769.699999999997,26964
Low,CanESM2,rcp85,2022,Forest,155630,155565.90000000002,155686
Low,CanESM2,rcp85,2022,Grassland,45598.08,45481.9,45702.575
Low,CanESM2,rcp85,2022,Shrubland,111086.03,111012.95,111147.575
Low,CanESM2,rcp85,2022,SnowIce,28,28,28
Low,CanESM2,rcp85,2022,Water,18655,18655,18655
Low,CanESM2,rcp85,2022,Wetland,2739.23,2698.425,2789.5249999999996
Low,CanESM2,rcp85,2023,Agriculture,43984.67,43845.8,44126.05
Low,CanESM2,rcp85,2023,Barren,19155,19155,19155
Low,CanESM2,rcp85,2023,Developed,27028.47,26932.85,27129.050000000003
Low,CanESM2,rcp85,2023,Forest,155601.29,155540.95,155654
Low,CanESM2,rcp85,2023,Grassland,45569.19,45443.425,45679.825
Low,CanESM2,rcp85,2023,Shrubland,111051.58,110978.475,111115.675
Low,CanESM2,rcp85,2023,SnowIce,28,28,28
Low,CanESM2,rcp85,2023,Water,18655,18655,18655
Low,CanESM2,rcp85,2023,Wetland,2738.8,2695.8,2785.5249999999996
Low,CanESM2,rcp85,2024,Agriculture,43924.45,43785.225,44065
Low,CanESM2,rcp85,2024,Barren,19155,19155,19155
Low,CanESM2,rcp85,2024,Developed,27178.93,27073.65,27280.05
Low,CanESM2,rcp85,2024,Forest,155573.65,155511.425,155633.35
Low,CanESM2,rcp85,2024,Grassland,45537.41,45413.475000000006,45653.4
Low,CanESM2,rcp85,2024,Shrubland,111020.2,110945.325,111093.525
Low,CanESM2,rcp85,2024,SnowIce,28,28,28
Low,CanESM2,rcp85,2024,Water,18655,18655,18655
Low,CanESM2,rcp85,2024,Wetland,2739.36,2694.375,2786.525
Low,CanESM2,rcp85,2025,Agriculture,43862.18,43718.274999999994,44007.4
Low,CanESM2,rcp85,2025,Barren,19155,19155,19155
Low,CanESM2,rcp85,2025,Developed,27326.73,27217.9,27435.199999999997
Low,CanESM2,rcp85,2025,Forest,155547.1,155481.47499999998,155606.52500000002
Low,CanESM2,rcp85,2025,Grassland,45507.28,45365.475000000006,45626.649999999994
Low,CanESM2,rcp85,2025,Shrubland,110990.14,110910.79999999999,111065.25
Low,CanESM2,rcp85,2025,SnowIce,28,28,28
Low,CanESM2,rcp85,2025,Water,18655,18655,18655
Low,CanESM2,rcp85,2025,Wetland,2740.57,2694.8,2787
Low,CanESM2,rcp85,2026,Agriculture,43807.19,43659.9,43957.1
Low,CanESM2,rcp85,2026,Barren,19155,19155,19155
Low,CanESM2,rcp85,2026,Developed,27469.67,27359.275,27575.25
Low,CanESM2,rcp85,2026,Forest,155520.5,155457.375,155583.575
Low,CanESM2,rcp85,2026,Grassland,45475.82,45330.475000000006,45598.25
Low,CanESM2,rcp85,2026,Shrubland,110960.29,110888.125,111036.1
Low,CanESM2,rcp85,2026,SnowIce,28,28,28
Low,CanESM2,rcp85,2026,Water,18655,18655,18655
Low,CanESM2,rcp85,2026,Wetland,2740.53,2692.95,2787
Low,CanESM2,rcp85,2027,Agriculture,43746.97,43592.425,43904.350000000006
Low,CanESM2,rcp85,2027,Barren,19155,19155,19155
Low,CanESM2,rcp85,2027,Developed,27606.53,27489.275,27718
Low,CanESM2,rcp85,2027,Forest,155495.48,155432.95,155561.72499999998
Low,CanESM2,rcp85,2027,Grassland,45451.17,45304.425,45574
Low,CanESM2,rcp85,2027,Shrubland,110932.16,110861.425,111009.25
Low,CanESM2,rcp85,2027,SnowIce,28,28,28
Low,CanESM2,rcp85,2027,Water,18655,18655,18655
Low,CanESM2,rcp85,2027,Wetland,2741.69,2694.7,2787.5249999999996
Low,CanESM2,rcp85,2028,Agriculture,43691.77,43513.75,43866.2
Low,CanESM2,rcp85,2028,Barren,19155,19155,19155
Low,CanESM2,rcp85,2028,Developed,27736.21,27610.9,27850.050000000003
Low,CanESM2,rcp85,2028,Forest,155470.96,155407.8,155538.25
Low,CanESM2,rcp85,2028,Grassland,45427.23,45273.475000000006,45564.575
Low,CanESM2,rcp85,2028,Shrubland,110904.25,110828.9,110977.25
Low,CanESM2,rcp85,2028,SnowIce,28,28,28
Low,CanESM2,rcp85,2028,Water,18655,18655,18655
Low,CanESM2,rcp85,2028,Wetland,2743.58,2696.65,2788.525
Low,CanESM2,rcp85,2029,Agriculture,43637.7,43456,43813.575
Low,CanESM2,rcp85,2029,Barren,19155,19155,19155
Low,CanESM2,rcp85,2029,Developed,27859.84,27742.9,27970.1
Low,CanESM2,rcp85,2029,Forest,155449.13,155386.9,155513.875
Low,CanESM2,rcp85,2029,Grassland,45403.8,45254.8,45539.149999999994
Low,CanESM2,rcp85,2029,Shrubland,110878.17,110799.425,110953.04999999999
Low,CanESM2,rcp85,2029,SnowIce,28,28,28
Low,CanESM2,rcp85,2029,Water,18655,18655,18655
Low,CanESM2,rcp85,2029,Wetland,2745.36,2700.075,2793.525
Low,CanESM2,rcp85,2030,Agriculture,43585.04,43414.7,43762.2
Low,CanESM2,rcp85,2030,Barren,19155,19155,19155
Low,CanESM2,rcp85,2030,Developed,27978.18,27867.324999999997,28084.625
Low,CanESM2,rcp85,2030,Forest,155428.65,155369,155495.875
Low,CanESM2,rcp85,2030,Grassland,45382.4,45244,45517
Low,CanESM2,rcp85,2030,Shrubland,110852.61,110766.475,110943.04999999999
Low,CanESM2,rcp85,2030,SnowIce,28,28,28
Low,CanESM2,rcp85,2030,Water,18655,18655,18655
Low,CanESM2,rcp85,2030,Wetland,2747.12,2700.75,2801.1000000000004
Low,CanESM2,rcp85,2031,Agriculture,43534.95,43357.425,43711.525
Low,CanESM2,rcp85,2031,Barren,19155,19155,19155
Low,CanESM2,rcp85,2031,Developed,28091.05,27978.800000000003,28205.574999999997
Low,CanESM2,rcp85,2031,Forest,155408.25,155343.95,155477.3
Low,CanESM2,rcp85,2031,Grassland,45363.17,45209.9,45501
Low,CanESM2,rcp85,2031,Shrubland,110828.32,110749.125,110912.675
Low,CanESM2,rcp85,2031,SnowIce,28,28,28
Low,CanESM2,rcp85,2031,Water,18655,18655,18655
Low,CanESM2,rcp85,2031,Wetland,2748.26,2697.325,2800
Low,CanESM2,rcp85,2032,Agriculture,43480.68,43305.850000000006,43654.3
Low,CanESM2,rcp85,2032,Barren,19155,19155,19155
Low,CanESM2,rcp85,2032,Developed,28196.6,28077.9,28301.525
Low,CanESM2,rcp85,2032,Forest,155389.15,155323.84999999998,155464.625
Low,CanESM2,rcp85,2032,Grassland,45347.73,45184.8,45483
Low,CanESM2,rcp85,2032,Shrubland,110808.62,110729.95000000001,110900.775
Low,CanESM2,rcp85,2032,SnowIce,28,28,28
Low,CanESM2,rcp85,2032,Water,18655,18655,18655
Low,CanESM2,rcp85,2032,Wetland,2751.22,2695.325,2809.625
Low,CanESM2,rcp85,2033,Agriculture,43435.08,43233,43606.575
Low,CanESM2,rcp85,2033,Barren,19155,19155,19155
Low,CanESM2,rcp85,2033,Developed,28294.02,28174.175,28395.574999999997
Low,CanESM2,rcp85,2033,Forest,155371.48,155305.325,155445.675
Low,CanESM2,rcp85,2033,Grassland,45331.54,45176.4,45468.024999999994
Low,CanESM2,rcp85,2033,Shrubland,110788.83,110713.275,110877.20000000001
Low,CanESM2,rcp85,2033,SnowIce,28,28,28
Low,CanESM2,rcp85,2033,Water,18655,18655,18655
Low,CanESM2,rcp85,2033,Wetland,2753.05,2697,2810.5249999999996
Low,CanESM2,rcp85,2034,Agriculture,43390.16,43189.175,43570.175
Low,CanESM2,rcp85,2034,Barren,19155,19155,19155
Low,CanESM2,rcp85,2034,Developed,28389.34,28265.175,28504.625
Low,CanESM2,rcp85,2034,Forest,155354.3,155284.425,155429.725
Low,CanESM2,rcp85,2034,Grassland,45315.79,45158.5,45461
Low,CanESM2,rcp85,2034,Shrubland,110769.24,110694.85,110858.525
Low,CanESM2,rcp85,2034,SnowIce,28,28,28
Low,CanESM2,rcp85,2034,Water,18655,18655,18655
Low,CanESM2,rcp85,2034,Wetland,2755.17,2701.2749999999996,2817.1499999999996
Low,CanESM2,rcp85,2035,Agriculture,43344.56,43149,43511.45
Low,CanESM2,rcp85,2035,Barren,19155,19155,19155
Low,CanESM2,rcp85,2035,Developed,28480.53,28355.125,28594.675000000003
Low,CanESM2,rcp85,2035,Forest,155338.36,155266.95,155414.15000000002
Low,CanESM2,rcp85,2035,Grassland,45300.29,45135.95,45439.05
Low,CanESM2,rcp85,2035,Shrubland,110752.3,110676.95,110838.29999999999
Low,CanESM2,rcp85,2035,SnowIce,28,28,28
Low,CanESM2,rcp85,2035,Water,18655,18655,18655
Low,CanESM2,rcp85,2035,Wetland,2757.96,2705.7,2817.3
Low,CanESM2,rcp85,2036,Agriculture,43301.57,43104,43484.5
Low,CanESM2,rcp85,2036,Barren,19155,19155,19155
Low,CanESM2,rcp85,2036,Developed,28566.95,28442.475,28684.525
Low,CanESM2,rcp85,2036,Forest,155322.21,155253.90000000002,155399.09999999998
Low,CanESM2,rcp85,2036,Grassland,45286.76,45113.75,45423.05
Low,CanESM2,rcp85,2036,Shrubland,110735.63,110649,110831.525
Low,CanESM2,rcp85,2036,SnowIce,28,28,28
Low,CanESM2,rcp85,2036,Water,18655,18655,18655
Low,CanESM2,rcp85,2036,Wetland,2760.88,2707.075,2822.675
Low,CanESM2,rcp85,2037,Agriculture,43261.09,43065.75,43430.35
Low,CanESM2,rcp85,2037,Barren,19155,19155,19155
Low,CanESM2,rcp85,2037,Developed,28645.59,28520,28760.575
Low,CanESM2,rcp85,2037,Forest,155306.97,155236.47499999998,155383.15
Low,CanESM2,rcp85,2037,Grassland,45279.6,45111.75,45423.525
Low,CanESM2,rcp85,2037,Shrubland,110717.9,110625,110814.15
Low,CanESM2,rcp85,2037,SnowIce,28,28,28
Low,CanESM2,rcp85,2037,Water,18655,18655,18655
Low,CanESM2,rcp85,2037,Wetland,2762.85,2708.375,2818.15
Low,CanESM2,rcp85,2038,Agriculture,43219.88,43012.35,43387.625
Low,CanESM2,rcp85,2038,Barren,19155,19155,19155
Low,CanESM2,rcp85,2038,Developed,28721.45,28601.475,28845.15
Low,CanESM2,rcp85,2038,Forest,155292.72,155222.425,155364
Low,CanESM2,rcp85,2038,Grassland,45272.03,45097.8,45426.05
Low,CanESM2,rcp85,2038,Shrubland,110702.94,110609,110796.67499999999
Low,CanESM2,rcp85,2038,SnowIce,28,28,28
Low,CanESM2,rcp85,2038,Water,18655,18655,18655
Low,CanESM2,rcp85,2038,Wetland,2764.98,2709.175,2818.525
Low,CanESM2,rcp85,2039,Agriculture,43180.01,42963.649999999994,43344.2
Low,CanESM2,rcp85,2039,Barren,19155,19155,19155
Low,CanESM2,rcp85,2039,Developed,28794.15,28667.9,28912.1
Low,CanESM2,rcp85,2039,Forest,155279.22,155210.475,155350
Low,CanESM2,rcp85,2039,Grassland,45264.3,45091.6,45416.525
Low,CanESM2,rcp85,2039,Shrubland,110688.35,110589,110779.525
Low,CanESM2,rcp85,2039,SnowIce,28,28,28
Low,CanESM2,rcp85,2039,Water,18655,18655,18655
Low,CanESM2,rcp85,2039,Wetland,2767.97,2716.85,2822.05
Low,CanESM2,rcp85,2040,Agriculture,43142.45,42929.825,43306
Low,CanESM2,rcp85,2040,Barren,19155,19155,19155
Low,CanESM2,rcp85,2040,Developed,28863.87,28746.275,28986.050000000003
Low,CanESM2,rcp85,2040,Forest,155266.57,155196.425,155341.625
Low,CanESM2,rcp85,2040,Grassland,45255.84,45075.8,45411
Low,CanESM2,rcp85,2040,Shrubland,110674.66,110568,110780.1
Low,CanESM2,rcp85,2040,SnowIce,28,28,28
Low,CanESM2,rcp85,2040,Water,18655,18655,18655
Low,CanESM2,rcp85,2040,Wetland,2770.61,2720.8,2824.525
Low,CanESM2,rcp85,2041,Agriculture,43109.73,42890.475,43268.925
Low,CanESM2,rcp85,2041,Barren,19155,19155,19155
Low,CanESM2,rcp85,2041,Developed,28927.56,28807.425000000003,29057.5
Low,CanESM2,rcp85,2041,Forest,155254.73,155182,155333.575
Low,CanESM2,rcp85,2041,Grassland,45248.45,45078.3,45393
Low,CanESM2,rcp85,2041,Shrubland,110661.01,110565,110760.15
Low,CanESM2,rcp85,2041,SnowIce,28,28,28
Low,CanESM2,rcp85,2041,Water,18655,18655,18655
Low,CanESM2,rcp85,2041,Wetland,2772.52,2721.8,2833.725
Low,CanESM2,rcp85,2042,Agriculture,43072.46,42849.75,43235.3
Low,CanESM2,rcp85,2042,Barren,19155,19155,19155
Low,CanESM2,rcp85,2042,Developed,28987.14,28863.800000000003,29115.6
Low,CanESM2,rcp85,2042,Forest,155243.61,155170.475,155320.25
Low,CanESM2,rcp85,2042,Grassland,45245.37,45072.425,45391.675
Low,CanESM2,rcp85,2042,Shrubland,110649.74,110552,110744.575
Low,CanESM2,rcp85,2042,SnowIce,28,28,28
Low,CanESM2,rcp85,2042,Water,18655,18655,18655
Low,CanESM2,rcp85,2042,Wetland,2775.68,2718.7,2841.675
Low,CanESM2,rcp85,2043,Agriculture,43034.17,42822.025,43196.425
Low,CanESM2,rcp85,2043,Barren,19155,19155,19155
Low,CanESM2,rcp85,2043,Developed,29046.01,28920.45,29171.075
Low,CanESM2,rcp85,2043,Forest,155233.52,155153.90000000002,155307.675
Low,CanESM2,rcp85,2043,Grassland,45239.55,45064.375,45375.925
Low,CanESM2,rcp85,2043,Shrubland,110640.87,110537.475,110743.04999999999
Low,CanESM2,rcp85,2043,SnowIce,28,28,28
Low,CanESM2,rcp85,2043,Water,18655,18655,18655
Low,CanESM2,rcp85,2043,Wetland,2779.88,2720.7,2848.1
Low,CanESM2,rcp85,2044,Agriculture,43003.45,42789.025,43173.975000000006
Low,CanESM2,rcp85,2044,Barren,19155,19155,19155
Low,CanESM2,rcp85,2044,Developed,29100.31,28979.025,29229.725
Low,CanESM2,rcp85,2044,Forest,155222.31,155141.75,155295.05
Low,CanESM2,rcp85,2044,Grassland,45235.78,45057.95,45380.725000000006
Low,CanESM2,rcp85,2044,Shrubland,110629.64,110526.125,110730.525
Low,CanESM2,rcp85,2044,SnowIce,28,28,28
Low,CanESM2,rcp85,2044,Water,18655,18655,18655
Low,CanESM2,rcp85,2044,Wetland,2782.51,2725.175,2852.3
Low,CanESM2,rcp85,2045,Agriculture,42972.24,42764.925,43146.149999999994
Low,CanESM2,rcp85,2045,Barren,19155,19155,19155
Low,CanESM2,rcp85,2045,Developed,29151.38,29031.4,29276.45
Low,CanESM2,rcp85,2045,Forest,155212.27,155129,155291.575
Low,CanESM2,rcp85,2045,Grassland,45233.95,45051.175,45376.1
Low,CanESM2,rcp85,2045,Shrubland,110619.5,110520.125,110723.15
Low,CanESM2,rcp85,2045,SnowIce,28,28,28
Low,CanESM2,rcp85,2045,Water,18655,18655,18655
Low,CanESM2,rcp85,2045,Wetland,2784.66,2726.95,2858.5249999999996
Low,CanESM2,rcp85,2046,Agriculture,42943.55,42731.65,43104.100000000006
Low,CanESM2,rcp85,2046,Barren,19155,19155,19155
Low,CanESM2,rcp85,2046,Developed,29197.99,29075.6,29325.025
Low,CanESM2,rcp85,2046,Forest,155202.61,155121.95,155282.1
Low,CanESM2,rcp85,2046,Grassland,45232.52,45043.7,45382.1
Low,CanESM2,rcp85,2046,Shrubland,110610.08,110508.025,110730.725
Low,CanESM2,rcp85,2046,SnowIce,28,28,28
Low,CanESM2,rcp85,2046,Water,18655,18655,18655
Low,CanESM2,rcp85,2046,Wetland,2787.25,2730,2858.5249999999996
Low,CanESM2,rcp85,2047,Agriculture,42913.61,42700.425,43084.675
Low,CanESM2,rcp85,2047,Barren,19155,19155,19155
Low,CanESM2,rcp85,2047,Developed,29247.12,29120.475,29378.875
Low,CanESM2,rcp85,2047,Forest,155193.05,155111.425,155272.775
Low,CanESM2,rcp85,2047,Grassland,45229.19,45036.65,45387.925
Low,CanESM2,rcp85,2047,Shrubland,110600.01,110492.2,110725.9
Low,CanESM2,rcp85,2047,SnowIce,28,28,28
Low,CanESM2,rcp85,2047,Water,18655,18655,18655
Low,CanESM2,rcp85,2047,Wetland,2791.02,2738,2862.5249999999996
Low,CanESM2,rcp85,2048,Agriculture,42885.83,42681.95,43066.899999999994
Low,CanESM2,rcp85,2048,Barren,19155,19155,19155
Low,CanESM2,rcp85,2048,Developed,29290.73,29166.324999999997,29427.825
Low,CanESM2,rcp85,2048,Forest,155183.24,155100.75,155266.3
Low,CanESM2,rcp85,2048,Grassland,45227.77,45032.7,45389.525
Low,CanESM2,rcp85,2048,Shrubland,110592.02,110483.4,110705.175
Low,CanESM2,rcp85,2048,SnowIce,28,28,28
Low,CanESM2,rcp85,2048,Water,18655,18655,18655
Low,CanESM2,rcp85,2048,Wetland,2794.41,2743,2862
Low,CanESM2,rcp85,2049,Agriculture,42855.04,42650.8,43035.525
Low,CanESM2,rcp85,2049,Barren,19155,19155,19155
Low,CanESM2,rcp85,2049,Developed,29334.49,29215.425,29470.05
Low,CanESM2,rcp85,2049,Forest,155173.5,155088.84999999998,155252.3
Low,CanESM2,rcp85,2049,Grassland,45227.71,45031.425,45385.05
Low,CanESM2,rcp85,2049,Shrubland,110585.77,110483.65,110698.29999999999
Low,CanESM2,rcp85,2049,SnowIce,28,28,28
Low,CanESM2,rcp85,2049,Water,18655,18655,18655
Low,CanESM2,rcp85,2049,Wetland,2797.49,2743.8500000000004,2864.575
Low,CanESM2,rcp85,2050,Agriculture,42828.58,42610.425,43014.100000000006
Low,CanESM2,rcp85,2050,Barren,19155,19155,19155
Low,CanESM2,rcp85,2050,Developed,29375.76,29255.95,29513.05
Low,CanESM2,rcp85,2050,Forest,155163.29,155079.325,155243.2
Low,CanESM2,rcp85,2050,Grassland,45228.32,45018.600000000006,45375.625
Low,CanESM2,rcp85,2050,Shrubland,110577.2,110465.54999999999,110689.925
Low,CanESM2,rcp85,2050,SnowIce,28,28,28
Low,CanESM2,rcp85,2050,Water,18655,18655,18655
Low,CanESM2,rcp85,2050,Wetland,2800.85,2744.9,2871.15
Low,CanESM2,rcp85,2051,Agriculture,42801.59,42592.175,42983.4
Low,CanESM2,rcp85,2051,Barren,19155,19155,19155
Low,CanESM2,rcp85,2051,Developed,29416.22,29294.85,29556.825
Low,CanESM2,rcp85,2051,Forest,155154.14,155072.475,155235.925
Low,CanESM2,rcp85,2051,Grassland,45229.39,45011.325,45389.05
Low,CanESM2,rcp85,2051,Shrubland,110569.13,110454.375,110686.17499999999
Low,CanESM2,rcp85,2051,SnowIce,28,28,28
Low,CanESM2,rcp85,2051,Water,18655,18655,18655
Low,CanESM2,rcp85,2051,Wetland,2803.53,2744.85,2876.1
Low,CanESM2,rcp85,2052,Agriculture,42775.86,42586.425,42954.774999999994
Low,CanESM2,rcp85,2052,Barren,19155,19155,19155
Low,CanESM2,rcp85,2052,Developed,29456.97,29337.9,29600.775
Low,CanESM2,rcp85,2052,Forest,155144.95,155058.22499999998,155226.5
Low,CanESM2,rcp85,2052,Grassland,45229.26,45008.475000000006,45385.575
Low,CanESM2,rcp85,2052,Shrubland,110560.27,110448.6,110676.2
Low,CanESM2,rcp85,2052,SnowIce,28,28,28
Low,CanESM2,rcp85,2052,Water,18655,18655,18655
Low,CanESM2,rcp85,2052,Wetland,2806.69,2749.175,2879.1000000000004
Low,CanESM2,rcp85,2053,Agriculture,42747.39,42570,42931.15
Low,CanESM2,rcp85,2053,Barren,19155,19155,19155
Low,CanESM2,rcp85,2053,Developed,29496.09,29371.425000000003,29639.35
Low,CanESM2,rcp85,2053,Forest,155134.89,155046.75,155215.55
Low,CanESM2,rcp85,2053,Grassland,45233.3,45007.2,45391.525
Low,CanESM2,rcp85,2053,Shrubland,110552.36,110448.475,110672.35
Low,CanESM2,rcp85,2053,SnowIce,28,28,28
Low,CanESM2,rcp85,2053,Water,18655,18655,18655
Low,CanESM2,rcp85,2053,Wetland,2809.97,2756.4750000000004,2885.675
Low,CanESM2,rcp85,2054,Agriculture,42726.37,42535.8,42900.05
Low,CanESM2,rcp85,2054,Barren,19155,19155,19155
Low,CanESM2,rcp85,2054,Developed,29533.03,29405.425,29676.3
Low,CanESM2,rcp85,2054,Forest,155124.2,155035.90000000002,155201.45
Low,CanESM2,rcp85,2054,Grassland,45232.68,45008.475,45394.625
Low,CanESM2,rcp85,2054,Shrubland,110544.51,110435.275,110662.15
Low,CanESM2,rcp85,2054,SnowIce,28,28,28
Low,CanESM2,rcp85,2054,Water,18655,18655,18655
Low,CanESM2,rcp85,2054,Wetland,2813.21,2752.85,2887.15
Low,CanESM2,rcp85,2055,Agriculture,42699.45,42492.375,42874.525
Low,CanESM2,rcp85,2055,Barren,19155,19155,19155
Low,CanESM2,rcp85,2055,Developed,29571.34,29443.75,29711.3
Low,CanESM2,rcp85,2055,Forest,155115.3,155026.65,155197.125
Low,CanESM2,rcp85,2055,Grassland,45234.36,45011.2,45393.100000000006
Low,CanESM2,rcp85,2055,Shrubland,110537.21,110432.5,110651.92499999999
Low,CanESM2,rcp85,2055,SnowIce,28,28,28
Low,CanESM2,rcp85,2055,Water,18655,18655,18655
Low,CanESM2,rcp85,2055,Wetland,2816.34,2757,2891.15
Low,CanESM2,rcp85,2056,Agriculture,42673.94,42463.475000000006,42863.725
Low,CanESM2,rcp85,2056,Barren,19155,19155,19155
Low,CanESM2,rcp85,2056,Developed,29608.38,29489,29748.975
Low,CanESM2,rcp85,2056,Forest,155106.35,155022.85,155188.825
Low,CanESM2,rcp85,2056,Grassland,45235.34,45019.225,45400.05
Low,CanESM2,rcp85,2056,Shrubland,110529.5,110417.275,110646.5
Low,CanESM2,rcp85,2056,SnowIce,28,28,28
Low,CanESM2,rcp85,2056,Water,18655,18655,18655
Low,CanESM2,rcp85,2056,Wetland,2820.49,2761.95,2899
Low,CanESM2,rcp85,2057,Agriculture,42645.84,42442.75,42836.2
Low,CanESM2,rcp85,2057,Barren,19155,19155,19155
Low,CanESM2,rcp85,2057,Developed,29647.5,29524.475,29791.199999999997
Low,CanESM2,rcp85,2057,Forest,155096.33,155017,155181.675
Low,CanESM2,rcp85,2057,Grassland,45235.16,45017.825,45401.1
Low,CanESM2,rcp85,2057,Shrubland,110524.8,110412.75,110641
Low,CanESM2,rcp85,2057,SnowIce,28,28,28
Low,CanESM2,rcp85,2057,Water,18655,18655,18655
Low,CanESM2,rcp85,2057,Wetland,2824.37,2767.95,2903.625
Low,CanESM2,rcp85,2058,Agriculture,42620.15,42425.850000000006,42809.5
Low,CanESM2,rcp85,2058,Barren,19155,19155,19155
Low,CanESM2,rcp85,2058,Developed,29681.2,29557.95,29826.25
Low,CanESM2,rcp85,2058,Forest,155086.56,155007.85,155173.15
Low,CanESM2,rcp85,2058,Grassland,45238.28,45023.100000000006,45402.524999999994
Low,CanESM2,rcp85,2058,Shrubland,110519.89,110414.95000000001,110645.04999999999
Low,CanESM2,rcp85,2058,SnowIce,28,28,28
Low,CanESM2,rcp85,2058,Water,18655,18655,18655
Low,CanESM2,rcp85,2058,Wetland,2827.92,2769.425,2904.875
Low,CanESM2,rcp85,2059,Agriculture,42595.52,42388.274999999994,42798.325
Low,CanESM2,rcp85,2059,Barren,19155,19155,19155
Low,CanESM2,rcp85,2059,Developed,29718.24,29594.949999999997,29855.875
Low,CanESM2,rcp85,2059,Forest,155076.67,154996.425,155160.675
Low,CanESM2,rcp85,2059,Grassland,45238.47,45023.9,45403.575
Low,CanESM2,rcp85,2059,Shrubland,110513.89,110401,110632.1
Low,CanESM2,rcp85,2059,SnowIce,28,28,28
Low,CanESM2,rcp85,2059,Water,18655,18655,18655
Low,CanESM2,rcp85,2059,Wetland,2831.21,2772.85,2910.6
Low,CanESM2,rcp85,2060,Agriculture,42571.06,42368.600000000006,42772.05
Low,CanESM2,rcp85,2060,Barren,19155,19155,19155
Low,CanESM2,rcp85,2060,Developed,29755.14,29629.85,29902.625
Low,CanESM2,rcp85,2060,Forest,155065.78,154983.7,155148.1
Low,CanESM2,rcp85,2060,Grassland,45241.24,45034.3,45413.725
Low,CanESM2,rcp85,2060,Shrubland,110506.86,110387.8,110617.05
Low,CanESM2,rcp85,2060,SnowIce,28,28,28
Low,CanESM2,rcp85,2060,Water,18655,18655,18655
Low,CanESM2,rcp85,2060,Wetland,2833.92,2771.9,2915.5
