LUC,GCM,RCP,Timestep,Ecosystem,StockGroup,Mean,Lower,Upper
Low,MIROC5,rcp45,2022,No,Aquatic,47790.83950149447,47762.14144425932,47819.665169812695
Low,MIROC5,rcp45,2022,No,Atmosphere,-310830.80673444795,-317965.7971135298,-304285.4233585588
Low,MIROC5,rcp45,2022,No,DOM,67.68056037169386,55.29924492119042,79.10680506432942
Low,MIROC5,rcp45,2022,No,HAP,349418.2060726843,347599.826463177,351361.9455871121
Low,MIROC5,rcp45,2022,No,HWP,74742.78130011786,68311.87253740153,80441.49742143636
Low,MIROC5,rcp45,2022,No,Live,541.3516251399129,500.32029922983406,577.748511697409
Low,MIROC5,rcp45,2022,No,Soil,18196.973543891825,17595.534449529012,19067.349302238123
Low,MIROC5,rcp45,2022,Yes,DOM,446430.81239488546,440023.8255723587,452824.59795022313
Low,MIROC5,rcp45,2022,Yes,Live,1633078.2980427481,1620586.3265713374,1644671.5328233498
Low,MIROC5,rcp45,2022,Yes,Soil,2563694.8789022835,2561857.082522068,2565220.762720882
Low,MIROC5,rcp45,2023,No,Aquatic,50044.631820775554,50010.90980266601,50075.5364757794
Low,MIROC5,rcp45,2023,No,Atmosphere,-301093.7135354682,-309835.80971039436,-293890.5282202451
Low,MIROC5,rcp45,2023,No,DOM,69.5970453865807,56.0483859645273,80.7178662159798
Low,MIROC5,rcp45,2023,No,HAP,361577.95936877484,359660.0707907678,363533.116423302
Low,MIROC5,rcp45,2023,No,HWP,77733.82188398796,71383.14111584536,83907.16822789903
Low,MIROC5,rcp45,2023,No,Live,560.8030193802797,518.5184504218951,596.283924819804
Low,MIROC5,rcp45,2023,No,Soil,18964.71442551805,18315.890222211438,19793.305319297964
Low,MIROC5,rcp45,2023,Yes,DOM,450394.4746152272,441841.27105229883,459345.7908174341
Low,MIROC5,rcp45,2023,Yes,Live,1604249.3182029827,1590559.567058369,1616843.0908293538
Low,MIROC5,rcp45,2023,Yes,Soil,2560629.4083624743,2558706.1901422027,2562330.544324629
Low,MIROC5,rcp45,2024,No,Aquatic,52293.09081988829,52253.81956679924,52327.9488099415
Low,MIROC5,rcp45,2024,No,Atmosphere,-354637.50728481833,-363416.8079064718,-347518.1058702298
Low,MIROC5,rcp45,2024,No,DOM,71.04587617186719,58.14083809372855,82.13779871414332
Low,MIROC5,rcp45,2024,No,HAP,380902.4424114781,378789.53193070577,382976.15370305337
Low,MIROC5,rcp45,2024,No,HWP,80674.80483751754,75049.09001568638,87628.27402692003
Low,MIROC5,rcp45,2024,No,Live,583.8209445769018,541.6927132948986,620.891722843534
Low,MIROC5,rcp45,2024,No,Soil,19698.560533717562,19048.747957507872,20540.97038066341
Low,MIROC5,rcp45,2024,Yes,DOM,458766.7224328027,443428.6369053589,470111.15294376493
Low,MIROC5,rcp45,2024,Yes,Live,1628777.0118786588,1611065.0990099707,1648198.5061468752
Low,MIROC5,rcp45,2024,Yes,Soil,2556001.0227593565,2554138.8896686034,2557813.058951622
Low,MIROC5,rcp45,2025,No,Aquatic,54532.821696390645,54489.89937001302,54577.653945398466
Low,MIROC5,rcp45,2025,No,Atmosphere,-407693.07152981753,-417303.6092436736,-400116.9827442556
Low,MIROC5,rcp45,2025,No,DOM,72.92212462593919,59.88552577897295,84.0262745004004
Low,MIROC5,rcp45,2025,No,HAP,401491.21391342906,399215.30241148855,403837.77196933154
Low,MIROC5,rcp45,2025,No,HWP,83611.5266464981,77132.74096950228,91707.87721678166
Low,MIROC5,rcp45,2025,No,Live,605.7957122690063,562.9225061497544,644.695913759939
Low,MIROC5,rcp45,2025,No,Soil,20407.002324185967,19681.09975458091,21262.31063743319
Low,MIROC5,rcp45,2025,Yes,DOM,500174.0015110617,465500.76629079983,532764.1719076739
Low,MIROC5,rcp45,2025,Yes,Live,1615584.2100159759,1586029.8756038789,1660690.6462801879
Low,MIROC5,rcp45,2025,Yes,Soil,2554344.5927946637,2552518.3583786367,2556074.8681089645
Low,MIROC5,rcp45,2026,No,Aquatic,56755.1056778176,56701.030451087514,56824.30604881451
Low,MIROC5,rcp45,2026,No,Atmosphere,-443566.03832589707,-453667.0869858728,-436450.13755016477
Low,MIROC5,rcp45,2026,No,DOM,75.04281040518333,61.404077747905696,84.98629178024598
Low,MIROC5,rcp45,2026,No,HAP,421075.42758794094,418682.9172341715,423663.540482629
Low,MIROC5,rcp45,2026,No,HWP,86694.771068363,78978.10919736777,95308.701181716
Low,MIROC5,rcp45,2026,No,Live,627.8904439320299,585.7172497347599,670.785490560253
Low,MIROC5,rcp45,2026,No,Soil,21089.578862132126,20287.68690030412,22017.643349199803
Low,MIROC5,rcp45,2026,Yes,DOM,521793.39782506117,481113.8084021233,561997.3527389644
Low,MIROC5,rcp45,2026,Yes,Live,1603479.8718456714,1561840.9106344148,1654014.6448630472
Low,MIROC5,rcp45,2026,Yes,Soil,2555105.9674138553,2553272.6732949596,2556927.4691455346
Low,MIROC5,rcp45,2027,No,Aquatic,58964.098100905234,58882.72314257244,59051.17303035019
Low,MIROC5,rcp45,2027,No,Atmosphere,-448127.50397985074,-458653.44847720896,-440401.98519437667
Low,MIROC5,rcp45,2027,No,DOM,77.71079641645679,63.55958865874923,86.91515612214405
Low,MIROC5,rcp45,2027,No,HAP,436072.3079204815,433625.1398104036,438841.1626526611
Low,MIROC5,rcp45,2027,No,HWP,89648.37419538017,83305.03036257363,97824.45162542045
Low,MIROC5,rcp45,2027,No,Live,646.9324896338555,601.6590714945376,691.7710727195756
Low,MIROC5,rcp45,2027,No,Soil,21757.317194194875,20961.81389684698,22696.79668285365
Low,MIROC5,rcp45,2027,Yes,DOM,534713.6409265561,494299.26811941457,571650.76853391
Low,MIROC5,rcp45,2027,Yes,Live,1574094.9743255258,1530763.3773199348,1623763.6261738918
Low,MIROC5,rcp45,2027,Yes,Soil,2555283.163240129,2552987.0001171944,2557195.1106242277
Low,MIROC5,rcp45,2028,No,Aquatic,61184.210411484164,61080.8794115003,61293.70746896544
Low,MIROC5,rcp45,2028,No,Atmosphere,-446533.5235050126,-457468.9865320326,-437309.7362810305
Low,MIROC5,rcp45,2028,No,DOM,79.52378364093137,64.86105725113748,89.310380835886
Low,MIROC5,rcp45,2028,No,HAP,449359.13350469264,446854.7306476755,452214.2920862685
Low,MIROC5,rcp45,2028,No,HWP,92727.58248191646,85818.33919876665,101524.52735194772
Low,MIROC5,rcp45,2028,No,Live,663.8839380542322,620.249755444561,707.7845837503064
Low,MIROC5,rcp45,2028,No,Soil,22377.435043201785,21554.70435997641,23324.98423551135
Low,MIROC5,rcp45,2028,Yes,DOM,531417.525245589,491471.383121724,569890.447967286
Low,MIROC5,rcp45,2028,Yes,Live,1556615.3620367034,1508709.822858481,1605783.046492108
Low,MIROC5,rcp45,2028,Yes,Soil,2555239.8822688153,2552136.8143976973,2557382.27555949
Low,MIROC5,rcp45,2029,No,Aquatic,63419.66759311504,63300.95774058967,63546.47191367944
Low,MIROC5,rcp45,2029,No,Atmosphere,-433603.18696927227,-446505.68916934845,-424339.2483803206
Low,MIROC5,rcp45,2029,No,DOM,81.09995437567929,66.6350891845441,91.93004468219492
Low,MIROC5,rcp45,2029,No,HAP,461729.7282187019,459208.5438041664,464695.3988227978
Low,MIROC5,rcp45,2029,No,HWP,95585.40212446277,88610.61508264349,104206.00038738424
Low,MIROC5,rcp45,2029,No,Live,679.622528065368,637.7823125319867,724.4316309710803
Low,MIROC5,rcp45,2029,No,Soil,22990.60033321389,22142.758443674713,23918.87977955211
Low,MIROC5,rcp45,2029,Yes,DOM,525592.5880742912,487432.11410589074,565487.6692101194
Low,MIROC5,rcp45,2029,Yes,Live,1533176.615318884,1482635.7438598664,1580469.4178033103
Low,MIROC5,rcp45,2029,Yes,Soil,2553478.87803329,2550144.6405827487,2556322.5278247846
Low,MIROC5,rcp45,2030,No,Aquatic,65665.90496536481,65538.08451586092,65802.26429927512
Low,MIROC5,rcp45,2030,No,Atmosphere,-475236.5523047716,-489179.234244289,-463865.290125867
Low,MIROC5,rcp45,2030,No,DOM,82.54607400143361,68.02913558790598,93.21990735783365
Low,MIROC5,rcp45,2030,No,HAP,479116.90497301926,476511.20939588296,482187.5392067649
Low,MIROC5,rcp45,2030,No,HWP,98617.79379001538,91198.58515407518,107098.88194091071
Low,MIROC5,rcp45,2030,No,Live,696.4819436887793,651.3561834373003,739.6534858409627
Low,MIROC5,rcp45,2030,No,Soil,23573.069408110274,22781.620565719582,24485.464680257443
Low,MIROC5,rcp45,2030,Yes,DOM,521605.9923460505,484864.4823373522,562041.7129059965
Low,MIROC5,rcp45,2030,Yes,Live,1559412.090260941,1509954.5830759509,1609539.9889274787
Low,MIROC5,rcp45,2030,Yes,Soil,2549596.783752748,2546129.220863778,2552670.3891785564
Low,MIROC5,rcp45,2031,No,Aquatic,67921.56738260393,67789.25939439956,68062.93727381667
Low,MIROC5,rcp45,2031,No,Atmosphere,-498206.2791691563,-513917.6564383691,-484454.67555621796
Low,MIROC5,rcp45,2031,No,DOM,84.33696698827208,69.76306575686425,95.0590331363208
Low,MIROC5,rcp45,2031,No,HAP,496322.63423262094,493712.3635042026,499485.85088637687
Low,MIROC5,rcp45,2031,No,HWP,101407.64292818497,92900.76936791444,110036.53391813906
Low,MIROC5,rcp45,2031,No,Live,712.9818196683904,669.7634674649488,756.8736532125033
Low,MIROC5,rcp45,2031,No,Soil,24141.432488467075,23354.48313069552,25027.480542041856
Low,MIROC5,rcp45,2031,Yes,DOM,523391.6011396297,488427.5517712992,564723.8764963842
Low,MIROC5,rcp45,2031,Yes,Live,1559525.36184922,1509992.7078863336,1610672.5190004895
Low,MIROC5,rcp45,2031,Yes,Soil,2547829.735571079,2544221.8693746515,2551229.237894576
Low,MIROC5,rcp45,2032,No,Aquatic,70179.71495384458,70045.66465167579,70321.64252585013
Low,MIROC5,rcp45,2032,No,Atmosphere,-573420.6373683934,-589541.7100262981,-558639.3734857007
Low,MIROC5,rcp45,2032,No,DOM,86.35025463230778,70.53885212701041,96.60443043375184
Low,MIROC5,rcp45,2032,No,HAP,518531.77126617054,515846.16535209166,521912.901463556
Low,MIROC5,rcp45,2032,No,HWP,104408.64528674437,95921.1446811186,114199.23671111079
Low,MIROC5,rcp45,2032,No,Live,730.0329792174215,683.1066915541214,773.4475545329019
Low,MIROC5,rcp45,2032,No,Soil,24665.77890986475,23872.55097633868,25562.74558220041
Low,MIROC5,rcp45,2032,Yes,DOM,522661.3402442036,489191.71613893326,563412.2686638462
Low,MIROC5,rcp45,2032,Yes,Live,1608848.9612938059,1559567.7849016893,1658592.0604112241
Low,MIROC5,rcp45,2032,Yes,Soil,2546439.0573894293,2542845.1129776402,2549956.046313669
Low,MIROC5,rcp45,2033,No,Aquatic,72441.12817375113,72301.70087938933,72584.36528576819
